image_id,width,height,n_objects,n_attributes,n_relations,attrs_per_obj,rels_per_obj
2355790,500,375,46,10,228,0.217,4.957
2348437,333,500,16,13,41,0.812,2.562
2357598,375,500,14,6,11,0.429,0.786
2398593,500,333,9,9,20,1.0,2.222
2391014,500,367,22,16,46,0.727,2.091
2363548,500,375,30,1,100,0.033,3.333
2366066,500,325,20,11,67,0.55,3.35
2368735,500,333,20,18,54,0.9,2.7
2391016,500,375,15,21,45,1.4,3.0
2366060,500,333,14,11,24,0.786,1.714
2336173,333,500,7,1,9,0.143,1.286
2350907,500,334,17,5,20,0.294,1.176
2386455,333,500,5,1,3,0.2,0.6
2386456,500,339,19,30,56,1.579,2.947
2388619,333,500,15,11,11,0.733,0.733
2411879,500,375,16,7,49,0.438,3.062
2404320,500,316,14,9,33,0.643,2.357
2377465,500,309,9,10,4,1.111,0.444
2377467,500,393,48,8,484,0.167,10.083
713407,1024,683,10,0,28,0.0,2.8
2402240,500,375,13,10,22,0.769,1.692
2371457,500,371,19,6,44,0.316,2.316
2324300,500,333,18,4,42,0.222,2.333
2371451,374,500,16,12,38,0.75,2.375
2334829,500,344,21,6,49,0.286,2.333
2376842,500,334,13,7,27,0.538,2.077
932,640,480,0,0,0,0.0,0.0
2359792,500,375,25,6,120,0.24,4.8
2322438,500,333,16,15,67,0.938,4.188
2392522,500,335,0,0,0,0.0,0.0
930,800,529,27,19,157,0.704,5.815
2375821,500,500,9,4,8,0.444,0.889
2340314,333,500,14,8,33,0.571,2.357
2390743,333,500,13,10,14,0.769,1.077
2395511,500,375,0,0,0,0.0,0.0
2395512,500,345,7,11,5,1.571,0.714
2340313,500,320,5,1,7,0.2,1.4
2372481,500,500,13,1,18,0.077,1.385
2343937,375,500,7,8,10,1.143,1.429
2340318,500,375,13,9,20,0.692,1.538
2377682,500,333,23,11,83,0.478,3.609
713663,1024,768,6,4,12,0.667,2.0
713667,1024,732,12,8,28,0.667,2.333
2376151,500,375,20,5,70,0.25,3.5
2413854,500,333,11,10,38,0.909,3.455
2351492,500,332,25,9,66,0.36,2.64
2386067,375,500,15,10,25,0.667,1.667
2354467,500,500,21,5,75,0.238,3.571
2373021,500,332,7,3,3,0.429,0.429
2342223,500,375,18,5,49,0.278,2.722
2355228,500,358,8,11,2,1.375,0.25
2342221,500,333,8,8,6,1.0,0.75
2392298,500,332,15,6,39,0.4,2.6
2392290,500,354,6,5,4,0.833,0.667
1895,800,600,7,2,12,0.286,1.714
2350019,500,375,27,2,195,0.074,7.222
2379684,500,500,11,11,23,1.0,2.091
2350545,500,375,27,11,98,0.407,3.63
2350540,500,375,21,3,108,0.143,5.143
2350015,500,375,26,10,231,0.385,8.885
2347941,500,337,4,4,2,1.0,0.5
2353890,500,333,21,12,72,0.571,3.429
285806,685,1024,20,7,53,0.35,2.65
2354209,333,500,14,2,20,0.143,1.429
2375358,500,375,8,9,8,1.125,1.0
2343059,500,330,28,7,78,0.25,2.786
2354203,500,375,18,3,41,0.167,2.278
2410056,500,329,24,29,125,1.208,5.208
2375356,375,500,18,3,26,0.167,1.444
713425,1024,681,26,15,77,0.577,2.962
2370270,500,375,30,16,164,0.533,5.467
2413648,500,332,4,1,5,0.25,1.25
2372814,500,309,27,8,122,0.296,4.519
2332046,333,500,21,7,72,0.333,3.429
2372812,500,374,16,4,40,0.25,2.5
2414610,379,500,14,8,18,0.571,1.286
2413641,500,400,10,13,30,1.3,3.0
1591904,1024,768,8,9,0,1.125,0.0
2317542,333,500,32,27,133,0.844,4.156
2381481,375,500,13,14,16,1.077,1.231
2379466,500,375,24,13,117,0.542,4.875
2327107,332,500,5,5,6,1.0,1.2
2379465,375,500,20,18,75,0.9,3.75
2375683,500,375,26,8,68,0.308,2.615
2406169,500,333,11,15,28,1.364,2.545
2323933,500,333,14,11,32,0.786,2.286
2399568,500,333,22,8,51,0.364,2.318
2323934,500,361,7,1,4,0.143,0.571
2331259,500,333,3,5,0,1.667,0.0
2378263,500,500,8,6,11,0.75,1.375
2320373,500,375,10,5,35,0.5,3.5
2394845,333,500,16,14,45,0.875,2.812
286089,1024,767,3,1,0,0.333,0.0
2319999,500,335,16,7,128,0.438,8.0
2387225,500,375,12,26,21,2.167,1.75
2343062,500,375,4,3,0,0.75,0.0
2335015,500,334,11,4,26,0.364,2.364
2382614,500,500,7,6,0,0.857,0.0
2376032,500,375,16,9,22,0.562,1.375
2382611,500,332,23,17,87,0.739,3.783
2387222,375,500,0,0,0,0.0,0.0
2362217,500,333,18,8,41,0.444,2.278
2315641,500,333,11,2,2,0.182,0.182
2330254,500,333,5,3,3,0.6,0.6
2345897,375,500,16,5,25,0.312,1.562
2341792,500,375,25,8,67,0.32,2.68
2386936,500,332,34,39,243,1.147,7.147
2343323,375,500,23,10,75,0.435,3.261
2343326,500,375,40,13,188,0.325,4.7
268,640,480,24,10,80,0.417,3.333
2405667,375,500,16,10,76,0.625,4.75
2405664,500,375,14,15,41,1.071,2.929
2397820,500,335,7,3,10,0.429,1.429
2397824,333,500,20,14,57,0.7,2.85
2397825,500,332,20,14,55,0.7,2.75
2321683,375,500,20,6,54,0.3,2.7
2387080,500,375,27,22,130,0.815,4.815
2397829,500,295,7,10,4,1.429,0.571
2374087,500,333,27,10,87,0.37,3.222
2321686,500,334,1,0,0,0.0,0.0
1591803,1024,690,3,4,2,1.333,0.667
2387086,500,333,22,44,62,2.0,2.818
2368096,500,471,10,5,8,0.5,0.8
2320446,500,333,22,6,66,0.273,3.0
2352854,500,375,3,0,0,0.0,0.0
2352323,500,333,13,6,27,0.462,2.077
988,800,508,14,5,57,0.357,4.071
2352851,500,333,16,6,28,0.375,1.75
2352324,375,500,10,10,18,1.0,1.8
2352325,500,332,21,4,83,0.19,3.952
982,800,534,15,16,43,1.067,2.867
2374555,333,500,8,8,20,1.0,2.5
2391178,500,333,14,7,25,0.5,1.786
2326436,377,500,30,1,127,0.033,4.233
2326430,500,333,10,9,16,0.9,1.6
2374220,333,500,18,6,41,0.333,2.278
2317391,500,375,21,22,134,1.048,6.381
2374558,500,332,18,4,70,0.222,3.889
2399672,500,333,19,7,86,0.368,4.526
2394889,375,500,14,7,44,0.5,3.143
2411015,500,411,18,11,50,0.611,2.778
2396995,375,500,15,18,32,1.2,2.133
2396994,500,375,12,13,10,1.083,0.833
2373682,500,375,13,3,70,0.231,5.385
2373686,333,500,33,11,96,0.333,2.909
2368893,500,333,24,12,186,0.5,7.75
2363846,500,375,15,7,11,0.467,0.733
2363845,375,500,21,3,41,0.143,1.952
2363844,500,375,25,15,114,0.6,4.56
2369768,500,333,21,8,66,0.381,3.143
2361574,500,334,14,9,55,0.643,3.929
2386662,500,334,13,16,46,1.231,3.538
2386660,500,331,2,2,2,1.0,1.0
2386661,500,374,17,4,54,0.235,3.176
2385481,500,333,11,12,10,1.091,0.909
2317649,500,375,19,10,67,0.526,3.526
2369766,375,500,18,17,36,0.944,2.0
2319494,500,375,16,13,56,0.812,3.5
2408330,500,375,12,16,32,1.333,2.667
2407105,500,333,20,8,63,0.4,3.15
2385984,500,420,5,12,11,2.4,2.2
2408335,317,500,23,12,83,0.522,3.609
2380448,332,500,5,11,6,2.2,1.2
3509,640,480,16,8,41,0.5,2.562
2353633,376,479,20,8,33,0.4,1.65
3500,640,480,8,3,10,0.375,1.25
2404130,500,374,23,20,114,0.87,4.957
2364364,375,500,23,8,77,0.348,3.348
3504,800,529,15,2,33,0.133,2.2
2328028,500,333,12,11,15,0.917,1.25
2338250,500,486,20,3,90,0.15,4.5
2675,600,800,14,7,28,0.5,2.0
2679,800,600,9,6,7,0.667,0.778
2338258,333,500,10,8,17,0.8,1.7
2334053,500,438,18,11,48,0.611,2.667
2348442,500,375,23,10,74,0.435,3.217
2328027,500,333,19,4,111,0.211,5.842
2322673,500,334,2,2,2,1.0,1.0
2401523,375,500,7,14,20,2.0,2.857
2386596,500,375,19,12,20,0.632,1.053
2349792,333,500,15,5,38,0.333,2.533
2349790,500,400,20,12,9,0.6,0.45
2349795,375,500,19,7,23,0.368,1.211
2409155,500,334,12,7,13,0.583,1.083
2355671,500,333,9,4,18,0.444,2.0
1159718,1024,768,23,13,111,0.565,4.826
2330829,500,327,11,7,28,0.636,2.545
2346509,500,339,10,2,4,0.2,0.4
2355679,333,500,24,12,64,0.5,2.667
2355678,500,418,25,12,92,0.48,3.68
2330827,500,332,5,3,0,0.6,0.0
2327746,500,333,25,5,51,0.2,2.04
1592594,612,612,18,10,48,0.556,2.667
1592595,1024,683,27,0,70,0.0,2.593
2318912,500,332,21,0,57,0.0,2.714
2363711,500,333,35,14,205,0.4,5.857
2318914,500,333,14,6,12,0.429,0.857
2367010,500,333,12,6,15,0.5,1.25
2367013,500,274,12,16,25,1.333,2.083
2315602,378,500,11,7,13,0.636,1.182
2377859,500,375,6,1,5,0.167,0.833
2397357,375,500,0,0,0,0.0,0.0
2366594,433,500,11,6,16,0.545,1.455
3174,800,600,34,15,126,0.441,3.706
2388100,333,500,17,11,24,0.647,1.412
2327119,500,500,16,8,25,0.5,1.562
2417692,500,333,4,5,2,1.25,0.5
2329954,500,375,5,3,1,0.6,0.2
2410866,500,333,26,12,117,0.462,4.5
2410867,500,333,19,12,48,0.632,2.526
2410865,500,375,3,1,1,0.333,0.333
2385159,500,400,13,11,24,0.846,1.846
2385158,500,375,19,18,33,0.947,1.737
2410860,500,500,7,5,6,0.714,0.857
2329778,500,375,18,7,15,0.389,0.833
2372315,375,500,22,7,14,0.318,0.636
1166,600,800,3,4,1,1.333,0.333
2372640,500,331,13,11,17,0.846,1.308
2323111,500,374,16,7,33,0.438,2.062
2403301,500,375,11,14,13,1.273,1.182
2372644,500,500,20,13,59,0.65,2.95
2372649,500,333,12,7,16,0.583,1.333
2335831,500,333,4,1,0,0.25,0.0
2335833,500,375,23,8,26,0.348,1.13
2327357,500,333,21,9,43,0.429,2.048
2416133,375,500,37,20,159,0.541,4.297
2335836,500,500,7,0,5,0.0,0.714
2332286,375,500,8,3,12,0.375,1.5
2332281,500,375,14,1,23,0.071,1.643
2402652,500,398,13,9,26,0.692,2.0
2381908,500,333,8,9,22,1.125,2.75
2402656,500,332,12,8,21,0.667,1.75
2402655,500,333,13,12,30,0.923,2.308
2389372,500,375,24,21,112,0.875,4.667
2381903,500,375,23,13,69,0.565,3.0
2381671,500,375,10,5,16,0.5,1.6
2345662,500,333,12,6,27,0.5,2.25
2349424,500,375,12,7,39,0.583,3.25
2346223,375,500,17,6,35,0.353,2.059
2337078,500,375,3,0,4,0.0,1.333
2391779,500,500,18,16,68,0.889,3.778
2346959,500,334,12,8,32,0.667,2.667
2337884,500,334,6,2,4,0.333,0.667
2360894,500,331,14,3,20,0.214,1.429
2360896,332,500,19,4,22,0.211,1.158
2352533,375,500,18,6,43,0.333,2.389
2395254,500,375,12,11,16,0.917,1.333
1716,800,600,23,7,174,0.304,7.565
2366725,500,378,19,7,59,0.368,3.105
2368567,500,322,23,7,63,0.304,2.739
2032,800,600,10,9,14,0.9,1.4
2354075,500,375,18,7,25,0.389,1.389
2381741,500,333,10,4,19,0.4,1.9
2379097,375,500,5,5,0,1.0,0.0
150391,1024,913,15,22,58,1.467,3.867
2392240,500,333,19,8,37,0.421,1.947
2357255,500,375,19,4,47,0.211,2.474
2350204,500,383,23,20,56,0.87,2.435
2324260,375,500,19,13,41,0.684,2.158
2347794,500,375,16,7,24,0.438,1.5
2324466,500,333,25,11,84,0.44,3.36
2371660,500,375,15,6,9,0.4,0.6
2318343,500,333,14,6,55,0.429,3.929
2409219,500,375,49,27,289,0.551,5.898
2360763,500,375,13,5,22,0.385,1.692
2376818,375,500,29,7,120,0.241,4.138
2347798,500,375,7,5,14,0.714,2.0
2318349,500,337,19,11,23,0.579,1.211
2412704,500,409,11,9,18,0.818,1.636
2396174,500,382,33,36,127,1.091,3.848
2378415,500,331,15,9,20,0.6,1.333
2412703,500,333,19,24,64,1.263,3.368
2378417,500,333,14,4,38,0.286,2.714
2359587,500,375,15,5,19,0.333,1.267
2417558,500,500,24,14,41,0.583,1.708
2359582,331,500,10,5,16,0.5,1.6
2325849,375,500,22,18,72,0.818,3.273
2395251,500,375,25,2,92,0.08,3.68
2336283,500,333,27,9,92,0.333,3.407
2336281,500,338,14,4,12,0.286,0.857
2325846,500,282,22,14,37,0.636,1.682
2392888,500,333,15,20,11,1.333,0.733
2330623,500,333,17,5,38,0.294,2.235
2379322,500,333,28,17,144,0.607,5.143
2411248,500,333,16,12,42,0.75,2.625
2379329,400,500,10,6,4,0.6,0.4
2321163,500,375,2,0,1,0.0,0.5
2374944,500,400,25,12,85,0.48,3.4
2321166,500,375,22,8,58,0.364,2.636
2374943,375,500,10,14,9,1.4,0.9
2321164,333,500,25,20,56,0.8,2.24
1592165,590,443,19,9,63,0.474,3.316
2383731,500,333,23,15,78,0.652,3.391
2383730,500,500,15,7,18,0.467,1.2
2395855,500,333,19,15,56,0.789,2.947
2347577,500,375,11,6,23,0.545,2.091
2343718,500,333,37,9,167,0.243,4.514
2390824,379,295,14,8,22,0.571,1.571
2404484,500,333,23,23,70,1.0,3.043
2382560,500,500,23,19,49,0.826,2.13
498281,1024,768,25,13,54,0.52,2.16
2336754,500,313,15,3,18,0.2,1.2
4737,400,280,12,0,32,0.0,2.667
2354693,500,375,7,6,15,0.857,2.143
1593102,1024,768,16,4,37,0.25,2.312
2358184,500,333,14,5,46,0.357,3.286
2358186,375,500,15,11,41,0.733,2.733
2331393,500,375,2,1,0,0.5,0.0
2399971,500,375,17,11,45,0.647,2.647
2407974,500,374,13,15,30,1.154,2.308
2339064,500,375,10,11,6,1.1,0.6
2380291,500,333,28,6,112,0.214,4.0
2339063,375,500,2,0,0,0.0,0.0
2380293,500,500,27,14,76,0.519,2.815
2339061,500,487,21,4,69,0.19,3.286
2335718,500,333,12,11,11,0.917,0.917
2396504,500,399,9,7,30,0.778,3.333
2396502,375,500,17,19,26,1.118,1.529
4652,640,480,30,3,160,0.1,5.333
2356126,500,333,10,12,26,1.2,2.6
2383086,375,500,6,12,2,2.0,0.333
2356693,375,500,22,2,75,0.091,3.409
2353402,500,282,18,12,69,0.667,3.833
2328232,500,375,12,2,11,0.167,0.917
2413091,500,357,16,5,43,0.312,2.688
2390459,500,375,16,5,40,0.312,2.5
2319837,333,500,21,7,66,0.333,3.143
2319836,500,281,19,8,55,0.421,2.895
2319835,375,500,8,2,0,0.25,0.0
2364734,500,375,18,10,44,0.556,2.444
2358232,500,333,32,9,108,0.281,3.375
2337972,500,485,16,5,43,0.312,2.688
2386128,500,375,4,6,5,1.5,1.25
2365064,375,500,30,18,93,0.6,3.1
2392646,500,378,9,9,24,1.0,2.667
2397125,500,375,4,3,0,0.75,0.0
2416730,320,240,6,5,5,0.833,0.833
2327914,500,333,12,4,21,0.333,1.75
2331930,375,500,37,22,225,0.595,6.081
2369578,500,375,13,6,32,0.462,2.462
2369575,500,329,13,10,14,0.769,1.077
2389120,500,375,15,11,37,0.733,2.467
2349115,500,331,15,6,24,0.4,1.6
2369570,500,375,15,2,18,0.133,1.2
2399350,500,370,5,3,1,0.6,0.2
2369572,500,333,9,4,4,0.444,0.444
2335224,500,375,12,5,27,0.417,2.25
2361389,500,333,23,11,41,0.478,1.783
2387417,500,333,2,2,2,1.0,1.0
2387142,500,400,18,13,36,0.722,2.0
2387143,500,374,12,10,29,0.833,2.417
2414395,500,334,24,10,72,0.417,3.0
2414397,500,375,14,6,31,0.429,2.214
2387148,500,333,24,15,69,0.625,2.875
2365608,500,375,14,6,26,0.429,1.857
2332878,375,500,23,6,61,0.261,2.652
2401822,374,500,6,6,6,1.0,1.0
2328496,500,334,13,2,27,0.154,2.077
2389102,500,375,18,19,39,1.056,2.167
2328946,500,317,7,3,3,0.429,0.429
2386599,500,298,10,9,36,0.9,3.6
2415046,500,333,15,12,45,0.8,3.0
2410672,500,353,18,9,53,0.5,2.944
2410671,500,375,22,11,84,0.5,3.818
2338628,500,375,9,5,12,0.556,1.333
2337577,500,375,4,5,0,1.25,0.0
2337572,500,375,17,0,29,0.0,1.706
2338626,500,335,3,1,0,0.333,0.0
2385819,500,375,15,15,31,1.0,2.067
2336054,500,375,16,9,41,0.562,2.562
2414957,500,333,6,7,4,1.167,0.667
2400484,500,333,13,7,22,0.538,1.692
2329546,500,332,10,0,14,0.0,1.4
2400480,500,281,11,4,9,0.364,0.818
2345006,500,333,14,10,46,0.714,3.286
2359742,500,375,34,17,184,0.5,5.412
2344179,500,332,24,7,104,0.292,4.333
2359744,500,332,4,6,3,1.5,0.75
2389819,500,399,17,10,65,0.588,3.824
2636,800,600,67,45,320,0.672,4.776
2407152,375,500,9,12,14,1.333,1.556
2397035,500,333,25,14,80,0.56,3.2
2398026,500,333,0,0,0,0.0,0.0
2389812,500,375,16,1,47,0.062,2.938
2398753,500,375,16,16,21,1.0,1.312
2366268,500,336,13,7,24,0.538,1.846
2394625,500,333,25,14,91,0.56,3.64
2366265,500,375,23,9,76,0.391,3.304
2366267,500,500,15,2,28,0.133,1.867
2356317,375,500,19,5,33,0.263,1.737
2343687,500,500,26,8,127,0.308,4.885
2361967,375,500,15,4,45,0.267,3.0
2340375,500,375,15,4,10,0.267,0.667
2371897,333,500,9,8,2,0.889,0.222
2403683,500,333,30,15,203,0.5,6.767
2316725,375,500,27,13,88,0.481,3.259
2390936,387,500,17,7,16,0.412,0.941
2363033,333,500,14,5,18,0.357,1.286
2363031,375,500,7,4,4,0.571,0.571
1159758,768,1024,11,3,29,0.273,2.636
2322185,500,333,13,10,16,0.769,1.231
2322635,500,281,23,6,118,0.261,5.13
2366004,500,375,17,8,67,0.471,3.941
2411810,500,333,7,12,2,1.714,0.286
2411812,500,282,27,19,136,0.704,5.037
2386438,500,375,20,16,84,0.8,4.2
2340898,500,375,8,1,12,0.125,1.5
2344798,500,334,33,8,201,0.242,6.091
2408813,500,368,22,20,68,0.909,3.091
2336114,500,437,21,10,63,0.476,3.0
2324921,500,333,31,6,178,0.194,5.742
2324920,500,500,21,10,59,0.476,2.81
2403468,500,254,18,14,77,0.778,4.278
2324926,500,364,5,2,4,0.4,0.8
2377335,500,333,14,3,19,0.214,1.357
2372121,500,394,7,16,16,2.286,2.286
2403462,500,375,16,9,71,0.562,4.438
2372127,333,500,20,4,49,0.2,2.45
2403460,375,500,16,23,42,1.438,2.625
2334847,500,375,36,5,171,0.139,4.75
713467,1024,768,10,0,16,0.0,1.6
2371473,500,375,13,8,5,0.615,0.385
2342798,375,500,6,5,3,0.833,0.5
2374515,500,332,14,18,36,1.286,2.571
2342794,334,500,20,9,73,0.45,3.65
2322450,500,332,10,4,7,0.4,0.7
2412136,500,333,21,23,43,1.095,2.048
2322456,500,333,7,0,16,0.0,2.286
2358434,500,375,5,6,10,1.2,2.0
2380939,500,375,12,4,23,0.333,1.917
2392059,500,375,13,10,16,0.769,1.231
2355112,500,375,21,9,49,0.429,2.333
2326292,500,375,18,15,95,0.833,5.278
1289,800,600,13,17,20,1.308,1.538
2324378,500,375,13,6,31,0.462,2.385
2395538,500,281,0,0,0,0.0,0.0
2395537,500,375,22,6,110,0.273,5.0
1575,640,480,6,13,13,2.167,2.167
682,800,533,18,4,74,0.222,4.111
2393273,500,333,8,8,13,1.0,1.625
2393271,500,333,15,14,21,0.933,1.4
2351968,500,375,16,14,34,0.875,2.125
2336569,500,383,7,3,9,0.429,1.286
2336562,500,375,6,4,7,0.667,1.167
2386043,375,500,1,3,0,3.0,0.0
2354443,333,500,9,8,14,0.889,1.556
2407766,375,500,8,25,2,3.125,0.25
2336566,375,500,9,6,8,0.667,0.889
2354196,500,375,29,22,174,0.759,6.0
2351967,375,500,26,9,69,0.346,2.654
2351384,375,500,12,4,11,0.333,0.917
2365360,500,333,47,27,317,0.574,6.745
2414806,333,500,31,31,136,1.0,4.387
2372789,500,365,7,7,16,1.0,2.286
2358753,348,500,17,4,25,0.235,1.471
2350568,500,332,24,20,150,0.833,6.25
2372781,500,212,36,18,335,0.5,9.306
2356972,500,365,14,3,27,0.214,1.929
2356977,500,375,15,14,37,0.933,2.467
2320176,500,375,26,5,99,0.192,3.808
2351616,333,500,33,10,109,0.303,3.303
2354406,333,500,27,12,45,0.444,1.667
2354220,500,334,13,7,28,0.538,2.154
2375371,375,500,19,13,59,0.684,3.105
2405230,500,500,15,15,51,1.0,3.4
2410072,500,349,26,18,151,0.692,5.808
2410075,500,333,12,8,13,0.667,1.083
2334393,333,500,43,8,119,0.186,2.767
2414949,375,500,9,12,9,1.333,1.0
2414948,500,375,17,14,49,0.824,2.882
2372871,500,375,14,8,22,0.571,1.571
2362806,500,280,28,12,218,0.429,7.786
2372873,500,333,16,16,49,1.0,3.062
2324581,375,500,18,10,52,0.556,2.889
2409685,500,333,15,8,32,0.533,2.133
2409686,500,333,7,7,10,1.0,1.429
2327160,500,375,5,4,9,0.8,1.8
2416890,471,500,16,2,13,0.125,0.812
2379404,500,375,20,10,71,0.5,3.55
2376178,500,346,11,0,20,0.0,1.818
2327167,500,375,13,5,15,0.385,1.154
2325180,500,282,28,9,97,0.321,3.464
2394821,450,500,19,13,49,0.684,2.579
2320351,500,333,19,14,93,0.737,4.895
2325184,500,218,19,2,17,0.105,0.895
2375157,493,500,12,19,14,1.583,1.167
2375154,500,375,28,19,110,0.679,3.929
2370435,375,500,16,10,41,0.625,2.562
2325189,500,332,12,8,30,0.667,2.5
2370438,500,333,15,16,55,1.067,3.667
2394828,402,500,15,11,34,0.733,2.267
2358715,500,333,24,5,67,0.208,2.792
2391520,375,500,13,7,21,0.538,1.615
2414499,375,500,0,0,0,0.0,0.0
2343049,500,333,15,3,66,0.2,4.4
2343048,500,495,20,5,72,0.25,3.6
2360374,500,334,18,8,105,0.444,5.833
2331963,500,333,22,17,99,0.773,4.5
2377598,500,333,25,10,115,0.4,4.6
2382634,333,500,4,8,4,2.0,1.0
2395990,500,341,15,10,12,0.667,0.8
2395994,374,500,23,5,73,0.217,3.174
2366324,500,375,19,16,42,0.842,2.211
498114,1024,512,9,0,16,0.0,1.778
2352122,500,375,9,1,8,0.111,0.889
2352124,500,375,12,3,34,0.25,2.833
2369728,500,306,5,7,8,1.4,1.6
2352021,375,500,12,9,24,0.75,2.0
2357756,500,419,19,9,59,0.474,3.105
2343302,500,167,23,14,80,0.609,3.478
2411389,500,333,13,6,39,0.462,3.0
2361530,500,375,23,6,33,0.261,1.435
2411380,500,334,14,9,23,0.643,1.643
2384232,375,500,11,5,11,0.455,1.0
2415549,500,375,22,3,119,0.136,5.409
2378201,500,333,16,10,46,0.625,2.875
2356598,500,500,54,14,318,0.259,5.889
2408373,500,333,16,11,79,0.688,4.938
2356592,500,375,30,9,269,0.3,8.967
2322810,500,332,17,4,28,0.235,1.647
2364073,500,374,44,29,336,0.659,7.636
2364072,500,281,22,12,93,0.545,4.227
2361775,500,354,33,4,181,0.121,5.485
2361774,500,400,17,8,44,0.471,2.588
2352692,500,333,21,14,71,0.667,3.381
2352874,332,500,23,9,32,0.391,1.391
2369293,500,375,12,9,30,0.75,2.5
2321404,500,375,3,1,4,0.333,1.333
2339490,500,375,14,6,62,0.429,4.429
2321409,375,500,21,17,37,0.81,1.762
2411038,500,375,29,20,117,0.69,4.034
2339498,500,240,9,9,17,1.0,1.889
2415723,500,375,14,6,4,0.429,0.286
2365472,500,333,9,8,11,0.889,1.222
2318666,500,500,18,8,29,0.444,1.611
2347211,500,333,15,8,60,0.533,4.0
713316,1024,814,19,9,41,0.474,2.158
2318669,500,332,17,1,33,0.059,1.941
3697,800,552,37,16,202,0.432,5.459
2317251,500,333,25,12,148,0.48,5.92
2337761,500,334,9,11,16,1.222,1.778
2396972,500,375,22,6,95,0.273,4.318
2333864,500,308,6,3,5,0.5,0.833
2408642,331,500,17,11,59,0.647,3.471
2407160,281,500,17,11,55,0.647,3.235
2387603,435,500,18,7,36,0.389,2.0
2333645,500,375,17,3,17,0.176,1.0
2386607,500,375,1,0,0,0.0,0.0
2388449,333,500,27,17,37,0.63,1.37
2408649,333,500,25,14,44,0.56,1.76
2361594,500,333,24,2,127,0.083,5.292
2333868,500,461,11,3,29,0.273,2.636
2344548,500,281,7,4,0,0.571,0.0
2380466,500,333,13,9,23,0.692,1.769
2380464,500,375,18,17,56,0.944,3.111
3521,800,600,17,4,46,0.235,2.706
2344540,331,500,10,8,23,0.8,2.3
2355475,500,333,22,7,72,0.318,3.273
2380469,500,333,16,23,19,1.438,1.188
2395059,500,333,17,14,38,0.824,2.235
2383270,375,500,21,15,93,0.714,4.429
1592604,1024,768,16,3,27,0.188,1.688
2403874,500,500,17,16,35,0.941,2.059
2384558,500,375,26,12,102,0.462,3.923
2340652,500,333,27,4,96,0.148,3.556
2315658,500,500,4,0,0,0.0,0.0
2693,800,600,8,2,9,0.25,1.125
2344892,374,500,17,6,42,0.353,2.471
2344326,500,333,8,16,19,2.0,2.375
2375788,500,500,7,7,14,1.0,2.0
2324417,500,334,16,10,45,0.625,2.812
2413869,500,375,17,6,47,0.353,2.765
2376643,500,375,19,9,78,0.474,4.105
2355610,331,500,9,4,4,0.444,0.444
2355615,333,500,16,3,6,0.188,0.375
2355614,500,500,14,6,34,0.429,2.429
2348796,375,500,24,14,63,0.583,2.625
2401967,500,375,11,10,17,0.909,1.545
2327760,500,250,16,5,20,0.312,1.25
2318939,500,311,35,16,291,0.457,8.314
2369032,500,375,16,9,29,0.562,1.812
2366927,500,335,10,3,41,0.3,4.1
1159433,1024,768,26,5,115,0.192,4.423
2321507,500,375,27,11,233,0.407,8.63
2366923,500,374,20,1,70,0.05,3.5
1159437,1024,683,15,7,19,0.467,1.267
1592335,1024,768,5,0,6,0.0,1.2
2377787,500,375,14,3,41,0.214,2.929
2403093,500,360,14,11,23,0.786,1.643
2384533,500,332,2,2,2,1.0,1.0
2319229,500,375,10,0,14,0.0,1.4
2332116,500,375,16,5,40,0.312,2.5
2319224,500,475,18,10,27,0.556,1.5
2316577,375,500,14,6,20,0.429,1.429
2332111,333,500,20,13,21,0.65,1.05
2362021,500,375,21,2,56,0.095,2.667
2402410,500,375,5,0,16,0.0,3.2
1159695,1024,768,14,5,32,0.357,2.286
1159693,1024,817,14,8,26,0.571,1.857
2410808,500,375,14,12,30,0.857,2.143
2400673,500,375,36,18,273,0.5,7.583
2362843,500,334,13,9,35,0.692,2.692
2349225,281,500,33,25,119,0.758,3.606
2400675,500,375,7,14,13,2.0,1.857
2329976,500,375,3,2,3,0.667,1.0
2329201,500,375,3,2,3,0.667,1.0
2378976,500,334,11,10,27,0.909,2.455
2415822,500,333,21,4,67,0.19,3.19
2346025,500,333,17,5,69,0.294,4.059
1145,700,525,18,2,44,0.111,2.444
2400924,333,500,19,19,47,1.0,2.474
2416150,500,334,15,5,58,0.333,3.867
2398920,500,333,16,11,53,0.688,3.312
2416153,334,500,22,3,106,0.136,4.818
2345050,331,500,16,8,16,0.5,1.0
2406789,500,326,8,11,4,1.375,0.5
2398924,500,334,18,10,96,0.556,5.333
2416157,500,375,18,17,47,0.944,2.611
2327377,500,333,11,2,28,0.182,2.545
2335850,500,375,17,5,33,0.294,1.941
2335857,333,500,19,7,38,0.368,2.0
2382386,350,500,16,14,36,0.875,2.25
2363192,450,350,9,3,23,0.333,2.556
2394017,500,500,10,5,15,0.5,1.5
2393048,374,500,17,13,38,0.765,2.235
2394019,333,500,14,5,33,0.357,2.357
2376787,500,274,24,7,53,0.292,2.208
2342499,500,375,20,7,43,0.35,2.15
2357968,500,375,15,5,44,0.333,2.933
2391758,357,500,10,16,11,1.6,1.1
2338299,500,332,17,3,64,0.176,3.765
2391752,500,375,23,18,92,0.783,4.0
2391756,500,333,2,0,0,0.0,0.0
2346973,500,281,13,6,7,0.462,0.538
2346794,333,500,13,8,31,0.615,2.385
